Term,Status,Section,Location,Lecture Days,Lecture Time,Lecture Location,Seminar Days,Seminar Time,Seminar Location,Lab Days,Lab Time,Lab Location,Distance Education,Electronic,Independent Study,Exam Day,Exam Time,Exam Location,Faculty,Capacity,Credits,Academic Level
Winter 2023,Open,PSYC*2070*0101 (3546) Teams Leadership & Prof Beh,Guelph,Tues,05:30PM - 06:50PM,"ALEX, Room 200", , , ,Fri,11:30AM - 12:50PM,"MACS, Room 301",FALSE,FALSE,FALSE, , , ,H. Gill, 23 / 23,0.5,Undergraduate
Winter 2023,Open,PSYC*2070*0102 (3547) Teams Leadership & Prof Beh,Guelph,Tues,05:30PM - 06:50PM,"ALEX, Room 200", , , ,Fri,01:00PM - 02:20PM,"MACS, Room 301",FALSE,FALSE,FALSE, , , ,H. Gill, 23 / 23,0.5,Undergraduate
Winter 2023,Open,PSYC*2070*0103 (3548) Teams Leadership & Prof Beh,Guelph,Tues,05:30PM - 06:50PM,"ALEX, Room 200", , , ,Fri,10:00AM - 11:20AM,"MACS, Room 301",FALSE,FALSE,FALSE, , , ,H. Gill, 23 / 23,0.5,Undergraduate
Winter 2023,Open,PSYC*2070*0104 (3549) Teams Leadership & Prof Beh,Guelph,Tues,05:30PM - 06:50PM,"ALEX, Room 200", , , ,Fri,08:30AM - 09:50AM,"MACS, Room 301",FALSE,FALSE,FALSE, , , ,H. Gill, 23 / 23,0.5,Undergraduate
Winter 2023,Open,PSYC*2070*0105 (3550) Teams Leadership & Prof Beh,Guelph,Tues,05:30PM - 06:50PM,"ALEX, Room 200", , , ,Thur,11:30AM - 12:50PM,"MACS, Room 301",FALSE,FALSE,FALSE, , , ,H. Gill, 23 / 23,0.5,Undergraduate
Winter 2023,Open,PSYC*2070*0106 (3551) Teams Leadership & Prof Beh,Guelph,Tues,05:30PM - 06:50PM,"ALEX, Room 200", , , ,Thur,08:30AM - 09:50AM,"MACS, Room 301",FALSE,FALSE,FALSE, , , ,H. Gill, 23 / 23,0.5,Undergraduate
Winter 2023,Open,PSYC*2310*01 (3552) Social Psychology,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ROZH, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 400 / 400,0.5,Undergraduate
Winter 2023,Open,PSYC*2330*DE01 (3553) Principles of Learning,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,TBA, 350 / 350,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0101 (3554) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Mon,08:30AM - 09:20AM,"MCKN, Room 304", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0102 (3555) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Tues,11:30AM - 12:20PM,"MCKN, Room 307", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0103 (3556) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Mon,09:30AM - 10:20AM,"MCKN, Room 317", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0104 (3557) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Tues,12:30PM - 01:20PM,"MCKN, Room 307", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0105 (3558) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Tues,04:30PM - 05:20PM,"MCKN, Room 307", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0106 (3559) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Mon,11:30AM - 12:20PM,"MCKN, Room 306", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0107 (3560) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Wed,04:30PM - 05:20PM,"MCKN, Room 315", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2360*0108 (3903) Psych Methods & Statistics,Guelph,Thur,05:30PM - 06:50PM,"ALEX, Room 200",Wed,11:30AM - 12:20PM,"MCKN, Room 305", , , ,FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*2390*01 (3561) Sensation and Perception,Guelph,"Tues, Thur",10:00AM - 11:20AM,"ALEX, Room 200", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Trick, 295 / 295,0.5,Undergraduate
Winter 2023,Open,PSYC*2650*01 (3562) Cognitive Psychology,Guelph,"Mon, Wed, Fri",02:30PM - 03:20PM,"ROZH, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,C. Fiacconi, 395 / 395,0.5,Undergraduate
Winter 2023,Open,PSYC*2740*01 (3563) Personality,Guelph,"Tues, Thur",04:00PM - 05:20PM,"WMEM, Room 103", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 395 / 395,0.5,Undergraduate
Winter 2023,Open,PSYC*3000*01 (3564) Historical & Crit Persp on Psy,Guelph,"Tues, Thur",08:30AM - 09:50AM,"MAC, Room 149", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 120 / 120,0.5,Undergraduate
Winter 2023,Open,PSYC*3000*02 (3565) Historical & Crit Persp on Psy,Guelph,"Wed, Fri",11:30AM - 12:50PM,"MAC, Room 149", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 120 / 120,0.5,Undergraduate
Winter 2023,Open,PSYC*3020*DE01 (3566) Psychology of Law,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,TBA, 320 / 320,0.5,Undergraduate
Winter 2023,Open,PSYC*3030*01 (3567) Neurochem Basis of Behaviour,Guelph,"Tues, Thur",11:30AM - 12:50PM,"JTP, Room 2266", , , , , , ,FALSE,FALSE,FALSE, , , ,B. Winters, 95 / 95,0.5,Undergraduate
Winter 2023,Open,PSYC*3240*01 (3568) Independent Research,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 100 / 100,0.5,Undergraduate
Winter 2023,Open,PSYC*3250*01 (3569) Psychological Measurement,Guelph,"Mon, Wed, Fri",10:30AM - 11:20AM,"AD-S, Room VIRTUAL", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Stanley, 210 / 210,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0101 (3570) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Tues,08:30AM - 10:20AM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0102 (3571) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Mon,02:30PM - 04:20PM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0103 (3572) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Tues,11:30AM - 01:20PM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0104 (3573) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Fri,02:30PM - 04:20PM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0105 (3574) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Thur,11:30AM - 01:20PM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0106 (3575) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Fri,08:30AM - 10:20AM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3290*0107 (3576) Statistical Analysis in Psych,Guelph,"Mon, Wed",08:30AM - 09:20AM,"AD-S, Room VIRTUAL", , , ,Fri,11:30AM - 01:20PM,"MCKN, Room 028",FALSE,FALSE,FALSE, , , ,D. Stanley, 28 / 28,0.5,Undergraduate
Winter 2023,Closed,PSYC*3300*01 (3577) Psychology of Gender,Guelph,"Mon, Wed",05:30PM - 06:50PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 0 / 0,0.5,Undergraduate
Winter 2023,Open,PSYC*3410*0101 (3578) Behavioural Neuroscience II,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , ,Fri,01:30PM - 03:20PM,"SSC, Room 2307",FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3410*0102 (3579) Behavioural Neuroscience II,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , ,Tues,05:30PM - 07:29PM,"SSC, Room 2307",FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3410*0103 (3580) Behavioural Neuroscience II,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , ,Fri,08:30AM - 10:20AM,"SSC, Room 2307",FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3410*0104 (3581) Behavioural Neuroscience II,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , ,Mon,03:30PM - 05:20PM,"SSC, Room 2307",FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Open,PSYC*3410*0105 (3582) Behavioural Neuroscience II,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , ,Fri,11:30AM - 01:20PM,"SSC, Room 2307",FALSE,FALSE,FALSE, , , ,TBA, 28 / 28,0.5,Undergraduate
Winter 2023,Closed,PSYC*3410*0106 (3583) Behavioural Neuroscience II,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MACN, Room 113", , , ,Fri,03:30PM - 05:20PM,"SSC, Room 2307",FALSE,FALSE,FALSE, , , ,TBA, 0 / 0,0.5,Undergraduate
Winter 2023,Open,PSYC*3450*01 (3584) Social-Personality Development,Guelph,"Tues, Thur",04:00PM - 05:20PM,"RICH, Room 2520", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 200 / 200,0.5,Undergraduate
Winter 2023,Open,PSYC*3470*01 (3585) Putting Psychology to Work,Guelph,"Tues, Thur",01:00PM - 02:20PM,"ROZH, Room 102", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 120 / 120,0.5,Undergraduate
Winter 2023,Open,PSYC*3480*DE01 (3586) Psychology of Sport,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,TBA, 350 / 350,0.5,Undergraduate
Winter 2023,Open,PSYC*3910*01 (3587) Psychology Externship,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 30 / 30,0.5,Undergraduate
Winter 2023,Open,PSYC*4240*01 (3588) Adv Independent Research,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 50 / 50,0.5,Undergraduate
Winter 2023,Open,PSYC*4310*01 (3589) Adv Social/Applied Social Psyc,Guelph,Thur,02:30PM - 05:20PM,"MCKN, Room 228", , , , , , ,FALSE,FALSE,FALSE, , , ,I. Newby-Clark, 24 / 24,0.5,Undergraduate
Winter 2023,Open,PSYC*4460*01 (3590) Adv Top in Clin & App Dvt Psyc,Guelph,Wed,11:30AM - 02:20PM,"AD-S, Room VIRTUAL", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Craig, 19 / 19,0.5,Undergraduate
Winter 2023,Open,PSYC*4540*01 (3591) Practical Applications of Psyc,Guelph,Thur,08:30AM - 11:20AM,"MCKN, Room 228", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Meegan, 48 / 48,1,Undergraduate
Winter 2023,Open,PSYC*4540*02 (3592) Practical Applications of Psyc,Guelph,"Wed, Fri",10:00AM - 11:20AM,"MCKN, Room 231", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 48 / 48,1,Undergraduate
Winter 2023,Open,PSYC*4540*03 (3593) Practical Applications of Psyc,Guelph,Tues,08:30AM - 11:20AM,"MCKN, Room 231", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 48 / 48,1,Undergraduate
Winter 2023,Open,PSYC*4580*01 (3594) Spec Topics in Behav Sciences,Guelph,"Tues, Thur",11:30AM - 12:50PM,"MCKN, Room 117", , , , , , ,FALSE,FALSE,FALSE, , , ,N. Al-Aidroos, 100 / 100,0.5,Undergraduate
Winter 2023,Open,PSYC*4750*01 (3595) Motivation & Emotion,Guelph,"Mon, Wed, Fri",08:30AM - 09:20AM,"MCKN, Room 117", , , , , , ,FALSE,FALSE,FALSE, , , ,M. Fenske, 115 / 115,0.5,Undergraduate
Winter 2023,Open,PSYC*4880*01 (3596) Honours Thesis II,Guelph,Tues,08:30AM - 11:20AM,"MCKN, Room 229", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Son Hing, 50 / 50,1,Undergraduate
Winter 2023,Open,REAL*1820*01 (3628) Real Estate and Housing,Guelph,"Tues, Thur",08:30AM - 09:50AM,"MCKN, Room 029", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Legge, 60 / 60,0.5,Undergraduate
Winter 2023,Open,REAL*2820*01 (3629) Real Estate Finance,Guelph,"Tues, Thur",04:00PM - 05:20PM,"MCKN, Room 121", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Zhou, 60 / 60,0.5,Undergraduate
Winter 2023,Open,REAL*3890*01 (3630) Property Management,Guelph,"Tues, Thur",02:30PM - 03:50PM,"MCLN, Room 107", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Legge, 60 / 60,0.5,Undergraduate
Winter 2023,Open,REAL*4830*0101 (3631) Real Estate Development Proj,Guelph,"Tues, Thur",04:00PM - 05:20PM,"GRHM, Room 2310",Tues,11:30AM - 02:20PM,"MCKN, Room 223", , , ,FALSE,FALSE,FALSE, , , ,R. Holtermans, 60 / 60,1,Undergraduate
Winter 2023,Open,SART*1050*0101 (3643) Foundation Studio,Guelph,Mon,11:30AM - 01:20PM,"MCKN, Room 113", , , ,Tues,08:30AM - 11:20AM,"ALEX, Room 375",FALSE,FALSE,FALSE, , , ,S. Rechico, 5 / 5,0.5,Undergraduate
Winter 2023,Open,SART*1050*0102 (3644) Foundation Studio,Guelph,Mon,11:30AM - 01:20PM,"MCKN, Room 113", , , ,Thur,08:30AM - 11:20AM,"ALEX, Room 375",FALSE,FALSE,FALSE, , , ,S. Rechico, 5 / 5,0.5,Undergraduate
Winter 2023,Open,SART*1050*0103 (3645) Foundation Studio,Guelph,Mon,11:30AM - 01:20PM,"MCKN, Room 113", , , ,Fri,08:30AM - 11:20AM,"ALEX, Room 375",FALSE,FALSE,FALSE, , , ,S. Rechico, 6 / 6,0.5,Undergraduate
Winter 2023,Open,SART*1060*0101 (3646) Core Studio,Guelph,Fri,11:30AM - 01:20PM,"MCKN, Room 113 (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,SART*1060*0102 (3647) Core Studio,Guelph,Fri,11:30AM - 01:20PM,"MCKN, Room 113 (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,SART*1060*0103 (3648) Core Studio,Guelph,Fri,11:30AM - 01:20PM,"MCKN, Room 113 (more)...", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 6 / 6,0.5,Undergraduate
Winter 2023,Open,SART*2090*01 (3649) Drawing I,Guelph, , , , , , ,Mon,11:30AM - 02:20PM,"ALEX, Room 185 (more)...",FALSE,FALSE,FALSE, , , ,TBA, 20 / 20,0.5,Undergraduate
Winter 2023,Open,SART*2200*01 (3650) Painting I,Guelph, , , , , , ,Wed,11:30AM - 02:20PM,"ZAV, Room 312",FALSE,FALSE,FALSE, , , ,M. Tap, 22 / 22,0.5,Undergraduate
Winter 2023,Open,SART*2300*01 (3651) Sculpture I,Guelph, , , , , , ,Thur,02:30PM - 05:20PM,"ZAV, Room 103",FALSE,FALSE,FALSE, , , ,TBA, 16 / 16,0.5,Undergraduate
Winter 2023,Open,SART*2460*01 (3652) Printmaking I,Guelph, , , , , , ,Wed,02:30PM - 05:20PM,"ZAV, Room 208",FALSE,FALSE,FALSE, , , ,K. Zzz-Kozolanka, 16 / 16,0.5,Undergraduate
Winter 2023,Open,SART*2610*01 (3653) Photography I,Guelph, , , , , , ,Wed,11:30AM - 02:20PM,"ZAV, Room 406",FALSE,FALSE,FALSE, , , ,TBA, 14 / 14,0.5,Undergraduate
Winter 2023,Open,SART*2800*01 (3654) Experimental Studio I,Guelph, , , , , , ,Wed,02:30PM - 05:20PM,"ZAV, Room 318",FALSE,FALSE,FALSE, , , ,D. Borsato, 15 / 15,0.5,Undergraduate
Winter 2023,Open,SART*3090*01 (3655) Drawing II,Guelph, , , , , , ,Thur,07:00PM - 09:50PM,"ALEX, Room 185",FALSE,FALSE,FALSE, , , ,TBA, 20 / 20,0.5,Undergraduate
Winter 2023,Open,SART*3200*01 (3656) Painting II,Guelph, , , , , , ,Thur,11:30AM - 02:20PM,"ZAV, Room 312",FALSE,FALSE,FALSE, , , ,J. Kissick, 19 / 19,0.5,Undergraduate
Winter 2023,Open,SART*3300*01 (3657) Sculpture II,Guelph, , , , , , ,Thur,11:30AM - 02:20PM,"ZAV, Room 103",FALSE,FALSE,FALSE, , , ,N. Kruger, 16 / 16,0.5,Undergraduate
Winter 2023,Open,SART*3470*01 (3658) Printmaking Photo/Digital,Guelph,Thur,11:30AM - 02:20PM,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 16 / 16,0.5,Undergraduate
Winter 2023,Open,SART*3750*01 (3659) Photography II,Guelph,Thur,02:30PM - 05:20PM,"ZAV, Room 406", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 14 / 14,0.5,Undergraduate
Winter 2023,Open,SART*3770*01 (3660) Experimental Studio II,Guelph, , , , , , ,Wed,11:30AM - 02:20PM,"ZAV, Room 318",FALSE,FALSE,FALSE, , , ,D. Borsato, 8 / 8,0.5,Undergraduate
Winter 2023,Open,SART*3800*01 (3661) Experiential Learning I,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,SART*3900*01 (3662) Experiential Learning II,Guelph, , , , , , ,TBA,TBA,TBA,FALSE,FALSE,FALSE, , , ,TBA, 10 / 10,0.5,Undergraduate
Winter 2023,Open,SART*4090*01 (3663) Drawing III,Guelph,Thur,02:30PM - 05:20PM,"ALEX, Room 272", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Kissick, 10 / 10,0.5,Undergraduate
Winter 2023,Open,SART*4130*01 (3664) Drawing IV,Guelph, , , , , , ,Thur,02:30PM - 05:20PM,"ALEX, Room 272",FALSE,FALSE,FALSE, , , ,J. Kissick, 10 / 10,1,Undergraduate
Winter 2023,Open,SART*4200*01 (3665) Painting III,Guelph,Wed,02:30PM - 05:20PM,"ALEX, Room 282", , , , , , ,FALSE,FALSE,FALSE, , , ,M. Tap, 10 / 10,0.5,Undergraduate
Winter 2023,Open,SART*4240*01 (3666) Painting IV,Guelph, , , , , , ,Wed,02:30PM - 05:20PM,"ALEX, Room 282",FALSE,FALSE,FALSE, , , ,M. Tap, 10 / 10,1,Undergraduate
Winter 2023,Open,SART*4300*01 (3667) Sculpture III,Guelph, , , , , , ,Wed,02:30PM - 05:20PM,"ZAV, Room 103",FALSE,FALSE,FALSE, , , ,S. Rechico, 8 / 8,0.5,Undergraduate
Winter 2023,Open,SART*4330*01 (3668) Sculpture IV,Guelph, , , , , , ,Wed,02:30PM - 05:20PM,"ZAV, Room 103",FALSE,FALSE,FALSE, , , ,S. Rechico, 8 / 8,1,Undergraduate
Winter 2023,Open,SART*4410*01 (3669) Printmaking III,Guelph,Wed,11:30AM - 02:20PM,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,K. MacDonald, 8 / 8,0.5,Undergraduate
Winter 2023,Open,SART*4470*01 (3670) Printmaking IV,Guelph, , , , , , ,Wed,11:30AM - 02:20PM,TBA,FALSE,FALSE,FALSE, , , ,K. MacDonald, 8 / 8,1,Undergraduate
Winter 2023,Open,SART*4700*01 (3671) Photography III,Guelph,Thur,11:30AM - 02:20PM,"ZAV, Room 406", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 8 / 8,0.5,Undergraduate
Winter 2023,Open,SART*4720*01 (3672) Photography IV,Guelph, , , , , , ,Thur,11:30AM - 02:20PM,"ZAV, Room 406",FALSE,FALSE,FALSE, , , ,TBA, 8 / 8,1,Undergraduate
Winter 2023,Open,SART*4760*01 (3673) Specialized Studio Practice II,Guelph, , , , , , ,Thur,07:00PM - 09:50PM,"ALEX, Room 358",FALSE,FALSE,FALSE, , , ,R. Enright, 16 / 16,1,Undergraduate
Winter 2023,Open,SART*4810*01 (3674) Experimental Studio III,Guelph,Wed,11:30AM - 02:20PM,"ZAV, Room 318", , , , , , ,FALSE,FALSE,FALSE, , , ,D. Borsato, 8 / 8,0.5,Undergraduate
Winter 2023,Open,SOAN*2112*01 (3675) Classical Theory,Guelph,"Mon, Wed, Fri",11:30AM - 12:20PM,"LA, Room 204", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Hunter, 140 / 140,0.5,Undergraduate
Winter 2023,Open,SOAN*2112*02 (3676) Classical Theory,Guelph,"Mon, Wed, Fri",01:30PM - 02:20PM,"LA, Room 204", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Hunter, 140 / 140,0.5,Undergraduate
Winter 2023,Open,SOAN*2120*01 (3677) Introductory Methods,Guelph,"Tues, Thur",04:00PM - 05:20PM,"MACN, Room 105", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 240 / 240,0.5,Undergraduate
Winter 2023,Open,SOAN*3070*01 (3678) Qualitative & Observational M,Guelph,"Mon, Wed",10:00AM - 11:20AM,"MACS, Room 209", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 85 / 85,0.5,Undergraduate
Winter 2023,Open,SOAN*3070*02 (3679) Qualitative & Observational M,Guelph,"Mon, Wed, Fri",12:30PM - 01:20PM,"ANNU, Room 156", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Hristov, 85 / 85,0.5,Undergraduate
Winter 2023,Open,"SOAN*3380*01 (3681) Culture, Society, Nature",Guelph,"Tues, Thur",10:00AM - 11:20AM,"MINS, Room 017", , , , , , ,FALSE,FALSE,FALSE, , , ,K. Gagne, 45 / 45,0.5,Undergraduate
Winter 2023,Open,SOAN*4210*01 (3682) Indig. Issues in Cndn Society,Guelph,Thur,11:30AM - 02:20PM,"MCKN, Room 521", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Varghese, 15 / 15,0.5,Undergraduate
Winter 2023,Open,SOAN*4230*01 (3683) Gender & Global Inequality II,Guelph,"Tues, Thur",10:00AM - 11:20AM,"MACN, Room 202", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Kowalchuk, 25 / 25,0.5,Undergraduate
Winter 2023,Open,"SOAN*4260*01 (3684) Migration, Inequality, Change",Guelph,Tues,11:30AM - 02:20PM,"ROZH, Room 109", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Liinamaa, 30 / 30,0.5,Undergraduate
Winter 2023,Open,SOAN*4320*01 (3685) Transition: School to Work,Guelph,Tues,07:00PM - 09:50PM,"ALEX, Room 309", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 30 / 30,0.5,Undergraduate
Winter 2023,Open,SOC*1100*01 (3686) Sociology,Guelph,"Mon, Wed, Fri",04:30PM - 05:20PM,"WMEM, Room 103", , , , , , ,FALSE,FALSE,FALSE, , , ,J. Hristov, 589 / 589,0.5,Undergraduate
Winter 2023,Open,SOC*1100*02 (3687) Sociology,Guelph,Mon,07:00PM - 09:50PM,"WMEM, Room 103", , , , , , ,FALSE,FALSE,FALSE, , , ,L. Hunter, 450 / 450,0.5,Undergraduate
Winter 2023,Open,SOC*1500*01 (3688) Crime and Criminal Justice,Guelph,"Tues, Thur",08:30AM - 09:50AM,"ROZH, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Howells, 375 / 375,0.5,Undergraduate
Winter 2023,Open,SOC*1500*02 (3689) Crime and Criminal Justice,Guelph,Tues,07:00PM - 09:50PM,"ROZH, Room 101", , , , , , ,FALSE,FALSE,FALSE, , , ,C. Tatham, 375 / 375,0.5,Undergraduate
Winter 2023,Open,SOC*2070*01 (3690) Social Deviance,Guelph,"Mon, Wed, Fri",08:30AM - 09:20AM,"THRN, Room 1200", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 300 / 300,0.5,Undergraduate
Winter 2023,Open,SOC*2080*01 (3691) Rural Sociology,Guelph,"Tues, Thur",11:30AM - 12:50PM,"MINS, Room 300", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 95 / 95,0.5,Undergraduate
Winter 2023,Open,SOC*2700*01 (3692) Criminological Theory,Guelph,"Tues, Thur",02:30PM - 03:50PM,"ALEX, Room 200", , , , , , ,FALSE,FALSE,FALSE, , , ,S. Howells, 300 / 300,0.5,Undergraduate
Winter 2023,Open,SOC*2760*DE01 (3693) Homicide,Guelph, , , , , , , , , ,TRUE,FALSE,FALSE, , , ,TBA, 400 / 400,0.5,Undergraduate
Winter 2023,Open,SOC*3410*01 (3694) Individual and Society,Guelph,Mon,07:00PM - 09:50PM,"MCKN, Room 115", , , , , , ,FALSE,FALSE,FALSE, , , ,M. Horgan, 75 / 75,0.5,Undergraduate
Winter 2023,Open,SOC*3490*01 (3695) Law and Society,Guelph,"Tues, Thur",11:30AM - 12:50PM,"ALEX, Room 100", , , , , , ,FALSE,FALSE,FALSE, , , ,P. Garcia-Del Moral, 160 / 160,0.5,Undergraduate
Winter 2023,Open,SOC*3710*01 (3696) Youth Justice,Guelph,"Tues, Thur",02:30PM - 03:50PM,"RICH, Room 2520", , , , , , ,FALSE,FALSE,FALSE, , , ,R. Broll, 180 / 180,0.5,Undergraduate
Winter 2023,Open,SOC*3730*01 (3697) Courts and Society,Guelph,"Tues, Thur",01:00PM - 02:20PM,"RICH, Room 2520", , , , , , ,FALSE,FALSE,FALSE, , , ,T. Ellialti Kose, 180 / 180,0.5,Undergraduate
Winter 2023,Open,SOC*3950*01 (3698) Special Projects in Sociology,Guelph,TBA,TBA,TBA, , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 5 / 5,0.5,Undergraduate
Winter 2023,Open,SOC*4010*01 (3699) Violence and Society,Guelph,Wed,11:30AM - 02:20PM,"MCKN, Room 223", , , , , , ,FALSE,FALSE,FALSE, , , ,TBA, 60 / 60,0.5,Undergraduate
